GeneratorName=FCCS 4.0,GeneratorVersion=3.0.0,DateCreated=04/12/2024
fuelbed_number,filename,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,shrubs_needledrape_loading,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,pile_clean_loading,pile_dirty_loading,pile_vdirty_loading,Total_available_fuel_loading,efg_natural,efg_activity
5298,FB_5298_R6.xml,118,340.000000,2.933976,0.104691,0.430423,0.000000,0.000000,0.000000,0.567599,0.000000,0.614835,0.000000,90.000000,0.000000,0.000000,0.100000,0.010000,80.000000,60.000000,0.100000,0.500000,0.500000,0.400000,0.200000,0.000000,1.200000,0.300000,0.000000,0.249313,0.326723,0.000000,0.500000,0.601000,0.000000,0.000000,0.000000,0.000000,0.001074,0.000000,3.000000,0.500000,7.200000,0.500000,3.200000,0.000000,0.000000,0.000000,22.290321,8,1
5299,FB_5299_R6.xml,118,340.000000,2.933976,0.185282,1.195618,0.000000,0.000000,0.000000,0.000000,0.467434,0.614835,0.000000,90.000000,0.000000,0.000000,0.100000,0.010000,80.000000,60.000000,0.800000,1.200000,0.500000,1.000000,0.200000,0.000000,1.200000,2.500000,0.000000,0.000000,0.326723,0.000000,0.500000,0.601000,0.000000,0.000000,0.000000,0.000000,0.001098,0.000000,3.000000,0.500000,7.200000,0.500000,3.200000,0.000000,0.000000,0.000000,27.235966,8,1
5300,FB_5300_R6.xml,118,340.000000,2.933976,0.052345,0.785182,0.000000,0.000000,0.000000,2.048968,0.000000,0.614835,0.000000,90.000000,0.000000,0.000000,0.500000,0.010000,80.000000,60.000000,0.200000,0.800000,1.200000,0.800000,1.200000,0.000000,0.400000,1.200000,0.000000,0.124656,0.000000,0.000000,0.500000,1.202000,0.000000,0.000000,0.000000,0.000000,0.001167,0.000000,3.000000,0.100000,1.440000,0.500000,3.200000,0.000000,0.000000,0.000000,21.588472,8,1
5301,FB_5301_R6.xml,118,340.000000,2.933976,0.052345,0.785182,0.000000,0.000000,0.000000,2.048968,0.000000,0.614835,0.000000,90.000000,0.000000,0.000000,0.500000,0.010000,80.000000,60.000000,0.700000,3.400000,2.300000,0.800000,1.200000,0.000000,0.400000,1.200000,0.000000,0.124656,0.000000,0.000000,0.500000,1.202000,0.000000,0.000000,0.000000,0.000000,0.001167,0.000000,3.000000,0.100000,1.440000,0.500000,3.200000,0.000000,0.000000,0.000000,25.788471,8,1
5302,FB_5302_R6.xml,118,340.000000,2.933976,0.926411,0.717371,0.239124,0.456734,0.330641,2.048968,0.481097,0.307418,0.000000,90.000000,0.000000,0.000000,0.500000,0.010000,60.000000,60.000000,0.800000,1.200000,1.200000,1.500000,1.200000,0.000000,2.200000,1.200000,0.000000,0.000000,0.000000,0.000000,0.500000,1.202000,0.000000,0.000000,0.000000,0.000000,0.000947,0.000000,3.000000,0.100000,1.440000,0.500000,3.200000,0.000000,0.000000,0.000000,26.307312,8,1
5303,FB_5303_R6.xml,118,340.000000,2.847469,2.515166,0.017690,0.075488,0.011631,0.139339,0.000000,0.000000,0.966915,0.012173,60.000000,80.000000,0.000000,0.100000,0.010000,75.000000,75.000000,0.400000,0.200000,3.000000,1.200000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.770100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.200000,2.880000,0.200000,1.280000,0.000000,0.000000,0.000000,18.275003,8,1
5304,FB_5304_R6.xml,118,340.000000,2.847469,2.794629,0.017690,0.075488,0.011631,0.139339,0.000000,0.000000,0.966915,0.012173,60.000000,80.000000,0.000000,0.100000,0.010000,75.000000,75.000000,0.400000,0.200000,3.000000,2.100000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.009649,0.000000,0.300000,0.770100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.200000,2.880000,0.200000,1.280000,0.000000,0.000000,0.000000,19.464115,8,1
5305,FB_5305_R6.xml,118,340.000000,3.528757,6.287915,0.017690,0.075488,0.058153,0.139339,0.171889,0.000000,0.725187,0.012173,60.000000,80.000000,0.000000,0.100000,0.010000,40.000000,75.000000,0.600000,2.100000,3.000000,4.100000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.567000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.200000,2.880000,0.400000,2.560000,0.000000,0.000000,0.000000,29.836102,8,1
5306,FB_5306_R6.xml,118,340.000000,5.589893,0.139731,0.017690,0.000000,0.000000,0.000000,0.329366,0.000000,0.886915,0.012173,80.000000,80.000000,0.000000,0.500000,0.010000,75.000000,75.000000,0.400000,0.200000,2.100000,2.100000,0.000000,0.000000,1.500000,0.000000,0.000000,0.630190,0.000000,0.000000,0.300000,0.352800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,2.880000,0.200000,1.280000,0.000000,0.000000,0.000000,21.298571,8,1
5307,FB_5307_R6.xml,118,340.000000,5.589893,0.139731,0.017690,0.000000,0.000000,0.000000,0.327835,0.000000,0.665187,0.012173,60.000000,80.000000,0.000000,0.300000,0.010000,75.000000,75.000000,0.400000,2.700000,5.000000,5.700000,0.000000,0.000000,2.500000,0.000000,0.000000,0.630190,0.000000,0.000000,0.700000,1.646400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,2.880000,0.400000,2.560000,0.000000,0.000000,0.000000,33.448906,8,1
5308,FB_5308_R6.xml,118,340.000000,19.095325,0.689049,0.017690,0.075488,0.029076,0.139339,1.061001,0.365110,0.605187,0.012173,60.000000,80.000000,0.000000,0.100000,0.010000,50.000000,75.000000,0.500000,2.700000,8.700001,1.800000,0.600000,0.000000,1.800000,0.600000,0.000000,0.000000,0.000000,0.000000,1.000000,2.431000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,2.880000,1.200000,7.680000,0.000000,0.000000,0.000000,54.722027,8,1
5309,FB_5309_R6.xml,118,340.000000,14.908532,0.582094,0.017036,0.000000,0.000000,0.000000,0.329366,0.000000,0.665187,0.012173,80.000000,80.000000,0.000000,0.500000,0.010000,75.000000,75.000000,0.100000,0.500000,0.800000,0.200000,1.000000,1.000000,0.600000,1.000000,3.000000,0.000000,0.612606,0.000000,1.000000,2.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,2.880000,1.100000,7.040000,0.000000,0.000000,0.000000,40.814995,8,1
5310,FB_5310_R6.xml,118,340.000000,21.007622,0.402551,0.000000,0.025163,0.043615,0.046446,0.707334,0.735593,0.060519,0.012173,40.000000,80.000000,0.000000,0.050000,0.010000,50.000000,75.000000,0.500000,1.900000,7.000000,1.800000,0.600000,0.000000,8.000000,16.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.431000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.200000,2.880000,1.500000,9.599999,0.000000,0.000000,0.000000,74.221954,8,1
5311,FB_5311_R6.xml,120,340.000000,2.424796,0.000000,0.278190,0.000000,3.963117,0.000000,1.291161,0.000000,0.204945,0.000000,90.000000,0.000000,0.000000,0.100000,0.010000,80.000000,60.000000,0.200000,1.300000,3.200000,1.500000,1.200000,0.000000,0.400000,2.400000,0.000000,0.000000,0.000000,0.000000,0.500000,0.601000,0.000000,0.000000,0.000000,0.000000,0.001331,0.000000,3.000000,0.100000,0.720000,0.500000,1.600000,0.000000,0.000000,0.000000,20.431425,8,4
5312,FB_5312_R6.xml,120,340.000000,2.424796,2.221775,0.055638,0.000000,0.000000,0.000000,0.819587,0.843069,0.204945,0.000000,90.000000,0.000000,0.000000,0.100000,0.010000,80.000000,60.000000,0.200000,0.800000,2.800000,2.000000,1.800000,0.000000,1.400000,3.200000,0.000000,0.011610,0.000000,0.000000,0.500000,0.901500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,3.240000,0.500000,2.400000,0.000000,0.000000,0.000000,28.421310,8,4
5313,FB_5313_R6.xml,120,330.000000,13.748071,0.444355,0.015307,0.000000,2.415416,0.000000,2.908463,0.229221,0.204945,0.000000,60.000000,0.000000,0.000000,0.100000,0.010000,40.000000,60.000000,0.700000,1.300000,3.100000,2.000000,1.800000,0.000000,2.100000,3.000000,1.000000,0.026122,0.006534,0.000000,0.500000,1.202000,0.000000,0.000000,0.000000,0.000000,0.040450,0.000000,3.000000,0.500000,7.200000,0.800000,5.120000,0.000000,0.000000,0.000000,49.229347,8,4
5314,FB_5314_R6.xml,120,340.000000,2.424797,3.044194,0.009456,0.000000,0.000000,0.000000,0.460754,0.379445,0.189934,0.000000,80.000000,0.000000,0.000000,0.100000,0.010000,80.000000,60.000000,0.200000,0.300000,0.500000,0.200000,1.000000,0.000000,0.200000,0.000000,0.000000,0.148036,0.220538,0.000000,0.500000,0.579000,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000,0.040000,0.100000,1.080000,0.100000,0.320000,0.000000,0.000000,0.000000,11.258154,8,4
5315,FB_5315_R6.xml,120,330.000000,22.250994,1.251375,0.054888,0.000000,0.483083,0.000000,0.000000,0.290448,0.922252,0.000000,80.000000,0.000000,0.000000,0.100000,0.010000,40.000000,60.000000,0.700000,2.100000,4.400000,0.700000,3.500000,0.000000,0.700000,8.000000,1.000000,0.026122,0.000000,0.000000,1.000000,2.404000,0.000000,0.000000,0.000000,0.000000,0.043450,0.000000,3.000000,0.500000,7.200000,1.200000,7.680000,0.000000,0.000000,0.000000,66.307411,8,4
5316,FB_5316_R6.xml,113,240.000000,0.000000,0.000000,0.132150,0.000000,1.758946,0.000000,0.813517,0.000000,2.238789,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,1.000000,3.000000,4.100000,1.100000,1.000000,0.000000,0.700000,0.000000,0.000000,0.920381,0.000000,0.000000,0.100000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.126949,0.000000,0.000000,17.401405,8,4
5317,FB_5317_R6.xml,113,240.000000,0.000000,0.000000,0.132150,0.000000,29.315767,0.000000,1.627033,0.000000,2.183754,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.200000,1.000000,3.100000,12.900001,0.400000,0.000000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.126949,0.000000,0.000000,25.559889,8,4
5318,FB_5318_R6.xml,113,240.000000,1.294191,0.285212,0.000000,0.000000,0.596794,0.000000,1.288127,0.707207,1.736304,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,2.000000,2.600000,7.700000,3.000000,5.000000,0.000000,1.000000,1.000000,0.000000,0.132402,0.000000,0.000000,0.500000,1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,8.100000,0.350000,2.520000,0.126949,0.000000,0.000000,40.307995,8,4
5319,FB_5319_R6.xml,113,240.000000,1.486798,2.036229,0.000000,0.000000,0.596794,0.000000,2.146879,1.768018,1.488260,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.100000,0.600000,7.700000,4.000000,8.000000,0.000000,3.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.350000,5.670000,0.350000,2.520000,0.126949,0.000000,0.000000,47.593136,8,4
5320,FB_5320_R6.xml,113,240.000000,3.136745,0.495142,0.027886,0.000000,0.596794,0.000000,1.288127,0.707207,1.736304,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,2.000000,2.600000,7.700000,3.000000,5.000000,0.000000,1.000000,1.000000,0.000000,0.059641,0.000000,0.000000,0.700000,1.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,8.100000,0.500000,3.600000,0.126949,0.000000,0.000000,44.008362,8,4
5321,FB_5321_R6.xml,113,240.000000,8.794981,12.347919,0.062927,0.000000,0.643494,0.000000,2.146879,1.768018,1.488260,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.500000,1.400000,2.100000,3.000000,3.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.700000,1.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,8.100000,0.500000,3.600000,0.126949,0.000000,0.000000,59.425938,8,4
5322,FB_5322_R6.xml,113,240.000000,5.526848,1.141110,0.139538,0.000000,0.596794,0.000000,1.288127,0.707207,1.736304,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,1.500000,2.000000,5.000000,2.000000,4.000000,0.000000,1.000000,1.000000,0.000000,0.152680,0.000000,0.000000,0.700000,1.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,8.100000,0.500000,3.600000,0.126949,0.000000,0.000000,41.356083,8,4
5323,FB_5323_R6.xml,113,240.000000,9.004635,4.013476,0.139538,0.000000,0.596794,0.000000,1.288127,0.707207,1.736304,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,1.500000,2.000000,5.000000,2.000000,4.000000,0.000000,1.000000,1.000000,0.000000,0.610721,0.147025,0.000000,0.700000,1.896300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,8.100000,0.500000,3.600000,0.126949,0.000000,0.000000,47.859562,8,4
5324,FB_5324_R6.xml,113,240.000000,9.244141,20.694078,0.925924,0.000000,34.020298,0.000000,12.230123,6.043119,0.992174,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.400000,0.800000,1.400000,9.000000,4.000000,0.000000,3.000000,6.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.800000,12.960000,0.800000,5.760000,0.126949,0.000000,0.000000,97.176506,8,4
5325,FB_5325_R6.xml,119,260.000000,0.000000,0.000000,0.024524,0.000000,0.000000,0.000000,0.000000,2.403935,6.966000,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.200000,1.200000,2.300000,4.000000,2.400000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.100000,0.084000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.480000,0.000000,0.000000,0.000000,20.358458,8,4
5326,FB_5326_R6.xml,119,260.000000,7.379844,0.000000,0.024524,0.000000,50.466892,0.000000,12.692010,2.403935,6.966000,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.200000,1.200000,2.300000,4.000000,2.400000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.100000,0.084000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.480000,0.000000,0.000000,0.000000,40.430313,8,4
5327,FB_5327_R6.xml,119,260.000000,7.379844,0.000000,0.012262,0.000000,50.466892,0.000000,4.720228,2.449505,1.113000,0.000000,80.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.100000,0.400000,0.700000,4.000000,0.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.200000,0.244000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.568840,8,4
5328,FB_5328_R6.xml,119,260.000000,0.000000,0.000000,0.778583,0.000000,0.000000,0.000000,0.000000,2.449505,3.424500,0.000000,80.000000,0.000000,0.000000,0.070000,0.000000,90.000000,0.000000,0.200000,1.200000,2.300000,1.300000,1.400000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.425000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.200000,1.520000,0.000000,0.000000,0.000000,21.067589,8,4
5329,FB_5329_R6.xml,119,260.000000,7.379844,0.000000,0.778583,0.000000,0.000000,0.000000,0.000000,6.208011,3.424500,0.000000,80.000000,0.000000,0.000000,0.070000,0.000000,90.000000,0.000000,0.200000,1.200000,2.300000,1.300000,1.400000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.425000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.200000,1.520000,0.000000,0.000000,0.000000,32.205940,8,4
5330,FB_5330_R6.xml,119,260.000000,7.379844,0.000000,1.946458,0.000000,0.000000,0.000000,0.000000,6.208011,2.953500,0.000000,80.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.200000,1.300000,3.200000,3.200000,1.800000,0.000000,1.800000,0.600000,0.000000,0.000000,0.000000,0.000000,0.700000,1.955100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.200000,1.520000,0.000000,0.000000,0.000000,37.112915,8,4
5331,FB_5331_R6.xml,119,260.000000,8.117071,0.816673,5.269900,0.000000,0.000000,0.000000,0.402476,0.331451,3.045291,0.000000,30.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,0.100000,1.000000,2.500000,1.700000,2.500000,0.000000,2.500000,2.200000,0.000000,0.000000,0.000000,0.000000,1.000000,2.822400,0.000000,0.000000,0.000000,0.000000,0.003077,0.000000,3.000000,0.100000,0.180000,0.200000,1.536000,0.000000,0.000000,0.000000,39.574337,8,4
5332,FB_5332_R6.xml,119,260.000000,5.398314,23.102743,1.328063,0.000000,0.000000,0.000000,0.402476,0.614801,2.350731,0.000000,70.000000,0.000000,1.500000,0.010000,0.000000,90.000000,0.000000,0.100000,1.000000,2.500000,1.500000,1.500000,0.500000,0.600000,1.500000,0.000000,0.000000,0.147025,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.005787,0.000000,0.500000,0.200000,0.360000,0.300000,2.400000,0.000000,0.000000,0.000000,50.319935,8,4
5333,FB_5333_R6.xml,119,260.000000,5.513760,31.246689,0.000000,0.000000,0.000000,0.000000,1.866361,1.229603,1.599129,0.000000,80.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,0.500000,1.500000,3.100000,2.600000,3.000000,0.500000,0.900000,2.100000,0.300000,0.015691,0.018378,0.000000,1.500000,4.500000,0.000000,0.000000,0.000000,0.000000,0.006031,0.000000,3.000000,0.200000,2.160000,0.300000,2.400000,0.000000,0.000000,0.000000,69.589951,8,4
5334,FB_5334_R6.xml,119,260.000000,5.629207,18.404352,0.009946,0.000000,0.000000,0.000000,0.415364,0.342065,1.710000,0.000000,80.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.200000,0.600000,0.800000,0.100000,1.300000,0.000000,0.000000,0.500000,0.000000,0.370170,0.086275,0.000000,0.500000,1.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.090000,0.100000,0.160000,0.000000,0.000000,0.000000,34.548210,8,4
5335,FB_5335_R6.xml,119,260.000000,5.629207,18.404352,0.015102,0.000000,0.000000,0.000000,0.415364,0.342065,2.353790,0.000000,80.000000,0.000000,0.000000,0.150000,0.000000,90.000000,0.000000,1.400000,2.500000,3.000000,4.000000,4.000000,1.000000,1.000000,2.000000,3.000000,0.370170,0.086275,0.000000,1.000000,2.344000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,2.160000,0.300000,1.920000,0.000000,0.000000,0.000000,58.720158,8,4
5336,FB_5336_R6.xml,119,260.000000,5.629207,18.404352,0.009946,0.000000,0.000000,0.000000,0.415364,0.342065,2.565000,0.000000,80.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.600000,0.600000,0.800000,0.100000,0.900000,0.000000,0.000000,0.500000,0.000000,0.364603,0.086275,0.000000,0.500000,0.715000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.090000,0.100000,0.160000,0.000000,0.000000,0.000000,35.117210,8,4
5337,FB_5337_R6.xml,119,260.000000,5.629207,18.404352,0.010068,0.000000,0.000000,0.000000,0.415364,0.342065,2.353790,0.000000,80.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.600000,0.600000,0.800000,0.100000,0.900000,0.000000,0.000000,0.500000,0.000000,0.364603,0.086275,0.000000,0.500000,0.732500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.360000,0.100000,0.160000,0.719760,0.000000,0.000000,35.913383,8,4
5338,FB_5338_R6.xml,119,260.000000,5.629207,18.404352,0.007551,0.000000,0.000000,0.000000,0.415364,0.342065,0.784532,0.000000,80.000000,0.000000,0.000000,0.080000,0.000000,90.000000,0.000000,2.270000,3.270000,3.350000,2.600000,2.600000,0.600000,0.900000,1.700000,2.600000,0.370170,0.086275,0.000000,1.000000,2.344000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,2.160000,0.300000,1.920000,0.000000,0.000000,0.000000,55.063347,8,4
5339,FB_5339_R6.xml,119,260.000000,45.327362,0.000000,0.000000,0.000000,3.015849,0.000000,5.192054,2.162416,0.000000,0.000000,0.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,0.500000,1.500000,3.100000,3.900000,5.800000,0.500000,1.600000,2.800000,0.300000,0.015691,0.114864,0.000000,1.500000,4.500000,0.000000,0.000000,0.000000,0.000000,0.391200,0.000000,0.500000,0.200000,0.360000,0.300000,2.400000,0.000000,0.000000,0.000000,82.497902,8,4
5340,FB_5340_R6.xml,119,260.000000,13.424016,22.302986,0.039219,0.000000,5.046690,0.000000,0.415364,0.342065,1.710000,0.000000,80.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.400000,0.800000,0.900000,0.500000,1.300000,0.000000,0.200000,0.500000,0.000000,8.804865,0.000000,0.000000,0.500000,0.715000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,1.440000,0.200000,1.200000,0.000000,0.000000,0.000000,49.388649,8,4
5341,FB_5341_R6.xml,119,260.000000,13.424016,22.302986,0.040087,0.000000,2.523345,0.000000,0.415364,0.342065,1.569129,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,2.500000,3.000000,1.500000,5.500000,3.000000,2.000000,3.000000,2.500000,1.000000,8.804865,0.000000,0.000000,0.900000,2.445300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,3.420000,0.300000,2.280000,0.000000,0.000000,0.000000,73.338951,8,4
5342,FB_5342_R6.xml,119,260.000000,13.424016,22.302986,0.040087,0.000000,2.523345,0.000000,0.415364,0.342065,1.569129,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.600000,0.600000,0.800000,0.100000,0.900000,0.000000,0.000000,0.500000,0.000000,8.804865,0.000000,0.000000,0.500000,0.715000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.360000,0.100000,0.160000,1.007664,0.000000,0.000000,46.936310,8,4
5343,FB_5343_R6.xml,119,260.000000,20.499575,1.880862,0.004973,0.000000,0.000000,0.000000,0.713714,0.600984,0.000000,0.000000,0.000000,0.000000,1.500000,0.100000,0.000000,90.000000,0.000000,1.000000,1.500000,2.000000,3.000000,2.500000,1.000000,2.000000,1.500000,0.000000,1.492866,0.114864,0.000000,0.900000,2.265750,0.000000,0.000000,0.000000,0.000000,0.037266,0.000000,0.500000,0.200000,3.420000,0.300000,2.280000,0.000000,0.000000,0.000000,48.417988,8,4
5344,FB_5344_R6.xml,119,260.000000,20.499575,1.915574,0.005034,0.000000,0.000000,0.000000,0.713714,0.600984,2.353790,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,1.400000,2.500000,3.000000,4.000000,4.000000,1.000000,2.000000,4.000000,4.000000,2.201216,0.689181,0.000000,0.900000,2.445300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,3.420000,0.300000,2.280000,0.000000,0.000000,0.000000,63.923157,8,4
