Reg,Reg,Reg,Reg,Fuelbed_number,Fuelbed_Name,Litter,Duff,Depth,Shrub,Herb,1Hr,10Hr,100Hr,3-9S,9-20S,20+S,3-9R,9-20R,20+R,Foli,Bran,CTG,Flame EF,Duff EF,Smolder 1K EF
P,I,N,S,5377_123,MixedCon (Sierra)|80-120yr|SC,2.372,0.12,0.075,2.3685,0.15,0.462,0.825,0.99,1.125,1.125,0.28125,2.625,3.375,2.71875,11.0337592,2.7584398,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_131,MixedCon (Sierra)|80-120yr|SC,0.00593,0.1,0.015,0.115575,0.0075,0.07,0.125,0.15,2,2,0.5,0.5,1,1.5,19.869378400000002,4.9673446000000006,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_132,MixedCon (Sierra)|80-120yr|SC,0.593,0.1,0.015,1.16925,0.15,0.105,0.1875,0.225,1.5,1.5,0.375,1,1.5,1.625,19.850811200000003,4.962702800000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_133,MixedCon (Sierra)|80-120yr|SC,2.372,0.1,0.015,2.3685,0.15,0.462,0.825,0.99,0.75,0.75,0.1875,1.75,2.25,1.8125,4.5960104,1.1490026,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_211,MixedCon (Sierra)|80-120yr|SC,3.70625,1.92,0.3,1.776375,0.1125,1.75,3.125,3.75,4,4,1,1,2,3,19.051712000000002,4.7629280000000005,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_212,MixedCon (Sierra)|80-120yr|SC,3.70625,1.92,0.3,1.954013,0.140625,1.3125,2.34375,2.8125,3,3,0.75,2,3,3.25,19.051712000000002,4.7629280000000005,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_213,MixedCon (Sierra)|80-120yr|SC,3.70625,1.92,0.3,2.149414,0.175781,0.65625,1.171875,1.40625,3,3,0.75,3.5,4.5,3.625,19.051712000000002,4.7629280000000005,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_221,MixedCon (Sierra)|80-120yr|SC,4.4475,1.92,0.3,1.18425,0.075,2.1,3.75,4.5,4,4,1,1,2,3,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_222,MixedCon (Sierra)|80-120yr|SC,4.4475,1.92,0.3,1.480313,0.1125,1.575,2.8125,3.375,3,3,0.75,2,3,3.25,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_223,MixedCon (Sierra)|80-120yr|SC,4.4475,2.7648,0.36,1.850391,0.16875,0.7875,1.40625,1.6875,3,3,0.75,3.5,4.5,3.625,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_231,MixedCon (Sierra)|80-120yr|SC,5.18875,1.92,0.3,0.592125,0.0375,2.8,5,6,4,4,1,1,2,3,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_232,MixedCon (Sierra)|80-120yr|SC,5.18875,1.92,0.3,0.888188,0.05625,2.1,3.75,4.5,3,3,0.75,2,3,3.25,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_233,MixedCon (Sierra)|80-120yr|SC,5.18875,3.36,0.42,1.332281,0.084375,1.05,1.875,2.25,3,3,0.75,3.5,4.5,3.625,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_311,MixedCon (Sierra)|80-120yr|SC,1.33425,1.08,0.225,1.776375,0.1125,1.05,1.875,2.25,3.6,3.6,0.9,0.9,1.8,2.7,19.051712000000002,4.7629280000000005,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_312,MixedCon (Sierra)|80-120yr|SC,2.370814,1.08,0.225,2.220469,0.16875,1.05,1.875,2.25,2.7,2.7,0.675,1.8,2.7,2.925,19.051712000000002,4.7629280000000005,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_313,MixedCon (Sierra)|80-120yr|SC,2.370814,1.08,0.225,2.36924,0.150019,1.39965,2.499375,2.99925,1.35,1.35,0.3375,3.15,4.050001,3.2625,19.051712000000002,4.7629280000000005,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_321,MixedCon (Sierra)|80-120yr|SC,0.593,0.48,0.15,1.18425,0.075,0.7,1.25,1.5,3.2,3.2,0.8,0.8,1.6,2.4,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_322,MixedCon (Sierra)|80-120yr|SC,2.372,0.48,0.15,1.776375,0.1125,0.7,1.25,1.5,2.4,2.4,0.6,1.6,2.4,2.6,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_323,MixedCon (Sierra)|80-120yr|SC,2.372,0.48,0.15,2.367908,0.149962,0.462,0.825,0.99,1.2,1.2,0.3,2.8,3.6,2.9,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_331,MixedCon (Sierra)|80-120yr|SC,0.14825,0.12,0.075,0.592125,0.0375,0.35,0.625,0.75,2.2,2.2,0.55,0.55,1.1,1.65,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_332,MixedCon (Sierra)|80-120yr|SC,2.372,0.12,0.075,0.888188,0.05625,0.35,0.625,0.75,1.65,1.65,0.4125,1.1,1.65,1.7875,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_333,MixedCon (Sierra)|80-120yr|SC,2.372,0.12,0.075,2.368796,0.150019,0.462,0.825,0.99,0.825,0.825,0.20625,1.925,2.475,1.99375,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_411,MixedCon (Sierra)|80-120yr|SC,3.70625,1.92,0.3,2.13165,0.15,2.1,3.75,4.5,8,8,2,1,2,3,17.3736912,4.3434228,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_412,MixedCon (Sierra)|80-120yr|SC,3.70625,3.0,0.375,2.344815,0.165,1.575,2.8125,3.375,6,6,1.5,3,4,3.5,17.3736912,4.3434228,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_413,MixedCon (Sierra)|80-120yr|SC,2.372,3.0,0.375,2.368263,0.165,0.39375,0.703125,0.84375,3,3,0.75,6,7,4.25,17.3736912,4.3434228,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_421,MixedCon (Sierra)|80-120yr|SC,4.4475,1.92,0.3,1.65795,0.15,2.8,5,6,10,10,7.5,1,2,3,11.246469600000001,2.8116174000000003,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_422,MixedCon (Sierra)|80-120yr|SC,4.4475,3.6,0.45,2.155335,0.18,2.1,3.75,4.5,7.5,7.5,5.625,3.5,4.5,4.875,11.246469600000001,2.8116174000000003,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_423,MixedCon (Sierra)|80-120yr|SC,2.501719,3.6,0.45,2.801936,0.18,0.525,0.9375,1.125,3.75,3.75,2.8125,7.25,8.25,7.6875,11.246469600000001,2.8116174000000003,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_431,MixedCon (Sierra)|80-120yr|SC,5.93,1.92,0.3,1.18425,0.15,4.2,7.5,9,16,16,7.5,1,2,3,5.119248,1.279812,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_432,MixedCon (Sierra)|80-120yr|SC,5.93,4.8,0.6,1.776375,0.225,3.15,5.625,6.75,12.000001,12.000001,5.625,5,6,4.875,5.119248,1.279812,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_433,MixedCon (Sierra)|80-120yr|SC,3.335625,4.8,0.6,2.664563,0.225,0.7875,1.40625,1.6875,6,6,2.8125,11.000001,12.000001,7.6875,5.119248,1.279812,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_511,MixedCon (Sierra)|80-120yr|SC,2.372,1.92,0.3,2.3685,0.15,1.4,2.5,3,4,4,1,1,2,3,20.363253600000004,5.090813400000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_512,MixedCon (Sierra)|80-120yr|SC,2.87012,1.92,0.3,2.3685,0.15,1.54,2.75,3.3,4,4,1,1,2,3,20.329923200000003,5.082480800000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_513,MixedCon (Sierra)|80-120yr|SC,2.371526,1.92,0.3,2.3685,0.15,1.694,3.025,3.63,3,3,0.75,2,3,3.25,17.475800800000002,4.3689502000000005,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_521,MixedCon (Sierra)|80-120yr|SC,2.372,1.92,0.3,2.3685,0.15,1.4,2.5,3,4,4,1,1,2,3,20.1411096,5.0352774,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_522,MixedCon (Sierra)|80-120yr|SC,4.4475,1.92,0.3,2.3685,0.1875,1.75,3.125,3.75,4,4,1,1,2,3,20.096684,5.024171,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_523,MixedCon (Sierra)|80-120yr|SC,1.978644,2.3232,0.33,2.3685,0.1875,2.1875,3.90625,4.6875,5,5,4,2,3,3.25,11.042228000000001,2.7605570000000004,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_531,MixedCon (Sierra)|80-120yr|SC,2.372,1.92,0.3,2.3685,0.15,1.4,2.5,3,4,4,1,1,2,3,19.8819496,4.9704874,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_532,MixedCon (Sierra)|80-120yr|SC,5.93,1.92,0.3,2.960625,0.21,2.45,4.375,5.25,4,4,1,1,2,3,19.8634488,4.9658622,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5377_533,MixedCon (Sierra)|80-120yr|SC,1.4825,3.12,0.39,2.960625,0.21,3.675,6.5625,7.875,8,8,4,2,3,3.25,4.6086480000000005,1.1521620000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_111,MixedCon (Sierra)|80-120yr|SC-PB,0.412031,0.1,0.075,1.16925,0.1,0.3,0.3,0.4,0.09,0.81,0,0,0.45,0,20.357078400000002,5.089269600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_112,MixedCon (Sierra)|80-120yr|SC-PB,0.732134,0.1,0.075,1.46625,0.2,0.375,0.375,0.5,0.0675,0.6075,0,0.0225,0.6525,0,18.3887184,4.5971796,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_113,MixedCon (Sierra)|80-120yr|SC-PB,0.732134,0.1,0.075,2.3685,0.2,0.6,0.6,0.8,0.03375,0.30375,0,0.05625,0.95625,0,18.3887184,4.5971796,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_121,MixedCon (Sierra)|80-120yr|SC-PB,0.045781,0.1,0.025,0.580875,0.05,0.15,0.15,0.2,0.075,0.675,0,0,0.375,0,20.1314056,5.0328514,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_122,MixedCon (Sierra)|80-120yr|SC-PB,0.183125,0.1,0.025,1.16925,0.2,0.1875,0.1875,0.25,0.05625,0.50625,0,0.01875,0.54375,0,20.086627200000002,5.021656800000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_123,MixedCon (Sierra)|80-120yr|SC-PB,0.7325,0.1,0.025,2.3685,0.2,0.198,0.198,0.264,0.028125,0.253125,0,0.046875,0.796875,0,11.0321712,2.7580428,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_131,MixedCon (Sierra)|80-120yr|SC-PB,0.001831,0.1,0.005,0.115575,0.01,0.03,0.03,0.04,0.05,0.45,0,0,0.25,0,19.8691576,4.9672894,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_132,MixedCon (Sierra)|80-120yr|SC-PB,0.183125,0.1,0.005,1.16925,0.2,0.045,0.045,0.06,0.0375,0.3375,0,0.0125,0.3625,0,19.850612800000004,4.962653200000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_133,MixedCon (Sierra)|80-120yr|SC-PB,0.7325,0.1,0.005,2.3685,0.2,0.198,0.198,0.264,0.01875,0.16875,0,0.03125,0.53125,0,4.5958120000000005,1.1489530000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_211,MixedCon (Sierra)|80-120yr|SC-PB,1.144531,0.16,0.1,1.776375,0.15,0.75,1,1,0.1,0.9,0,0,0.5,0,19.050609599999998,4.7626523999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_212,MixedCon (Sierra)|80-120yr|SC-PB,1.144531,0.16,0.1,1.954013,0.1875,0.5625,0.75,0.75,0.075,0.675,0,0.025,0.725,0,19.050609599999998,4.7626523999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_213,MixedCon (Sierra)|80-120yr|SC-PB,1.144531,0.16,0.1,2.149414,0.234375,0.28125,0.375,0.375,0.075,0.675,0,0.0625,1.0625,0,19.050609599999998,4.7626523999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_221,MixedCon (Sierra)|80-120yr|SC-PB,1.648125,0.16,0.1,1.18425,0.1,1,2,1.2,0.1,0.9,0,0,0.5,0,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_222,MixedCon (Sierra)|80-120yr|SC-PB,1.648125,0.16,0.1,1.480313,0.15,0.75,1.5,0.9,0.075,0.675,0,0.025,0.725,0,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_223,MixedCon (Sierra)|80-120yr|SC-PB,1.648125,0.2304,0.12,1.850391,0.225,0.375,0.75,0.45,0.075,0.675,0,0.0625,1.0625,0,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_231,MixedCon (Sierra)|80-120yr|SC-PB,2.243281,0.16,0.1,0.592125,0.05,1.5,3,1.6,0.1,0.9,0,0,0.5,0,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_232,MixedCon (Sierra)|80-120yr|SC-PB,2.243281,0.16,0.1,0.888188,0.075,1.125,2.25,1.2,0.075,0.675,0,0.025,0.725,0,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_233,MixedCon (Sierra)|80-120yr|SC-PB,2.243281,0.3136,0.14,1.332281,0.1125,0.5625,1.125,0.6,0.075,0.675,0,0.0625,1.0625,0,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_311,MixedCon (Sierra)|80-120yr|SC-PB,0.412031,0.1,0.075,1.776375,0.15,0.45,0.45,0.6,0.09,0.81,0,0,0.45,0,19.050609599999998,4.7626523999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_312,MixedCon (Sierra)|80-120yr|SC-PB,0.732134,0.1,0.075,2.220469,0.225,0.45,0.45,0.6,0.0675,0.6075,0,0.0225,0.6525,0,19.050609599999998,4.7626523999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_313,MixedCon (Sierra)|80-120yr|SC-PB,0.732134,0.1,0.075,2.36924,0.200025,0.59985,0.59985,0.7998,0.03375,0.30375,0,0.05625,0.95625,0,19.050609599999998,4.7626523999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_321,MixedCon (Sierra)|80-120yr|SC-PB,0.183125,0.1,0.05,1.18425,0.1,0.3,0.3,0.4,0.08,0.72,0,0,0.4,0,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_322,MixedCon (Sierra)|80-120yr|SC-PB,0.7325,0.1,0.05,1.776375,0.15,0.3,0.3,0.4,0.06,0.54,0,0.02,0.58,0,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_323,MixedCon (Sierra)|80-120yr|SC-PB,0.7325,0.1,0.05,2.367908,0.19995,0.198,0.198,0.264,0.03,0.27,0,0.05,0.85,0,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_331,MixedCon (Sierra)|80-120yr|SC-PB,0.045781,0.1,0.025,0.592125,0.05,0.15,0.15,0.2,0.055,0.495,0,0,0.275,0,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_332,MixedCon (Sierra)|80-120yr|SC-PB,0.7325,0.1,0.025,0.888188,0.075,0.15,0.15,0.2,0.04125,0.37125,0,0.01375,0.39875,0,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_333,MixedCon (Sierra)|80-120yr|SC-PB,0.7325,0.1,0.025,2.368796,0.200025,0.198,0.198,0.264,0.020625,0.185625,0,0.034375,0.584375,0,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_411,MixedCon (Sierra)|80-120yr|SC-PB,1.144531,0.16,0.1,2.13165,0.2,0.9,0.9,1.2,0.2,1.8,0,0,0.5,0,17.3692808,4.3423202,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_412,MixedCon (Sierra)|80-120yr|SC-PB,1.144531,0.25,0.125,2.344815,0.22,0.675,0.675,0.9,0.15,1.35,0,0.05,0.95,0,17.3692808,4.3423202,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_413,MixedCon (Sierra)|80-120yr|SC-PB,0.7325,0.25,0.125,2.368263,0.22,0.16875,0.16875,0.225,0.075,0.675,0,0.125,1.625,0,17.3692808,4.3423202,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_421,MixedCon (Sierra)|80-120yr|SC-PB,1.648125,0.16,0.1,1.65795,0.2,1.2,1.2,2,3,6.5,7.5,0,0.5,0,11.2420592,2.8105148,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_422,MixedCon (Sierra)|80-120yr|SC-PB,1.648125,0.36,0.15,2.155335,0.24,0.9,0.9,1.5,2.25,4.875,5.625,0.75,2.125,1.875,11.2420592,2.8105148,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_423,MixedCon (Sierra)|80-120yr|SC-PB,0.92707,0.36,0.15,2.801936,0.24,0.225,0.225,0.375,1.125,2.4375,2.8125,1.875,4.5625,4.6875,11.2420592,2.8105148,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_431,MixedCon (Sierra)|80-120yr|SC-PB,2.93,0.16,0.1,1.18425,0.2,1.8,1.8,2.4,3,6.5,7.5,0,0.5,0,5.1148375999999995,1.2787093999999999,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_432,MixedCon (Sierra)|80-120yr|SC-PB,2.93,0.64,0.2,1.776375,0.3,1.35,1.35,1.8,2.25,4.875,5.625,0.75,2.125,1.875,5.1148375999999995,1.2787093999999999,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_433,MixedCon (Sierra)|80-120yr|SC-PB,1.648125,0.64,0.2,2.664563,0.3,0.3375,0.3375,0.45,1.125,2.4375,2.8125,1.875,4.5625,4.6875,5.1148375999999995,1.2787093999999999,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_511,MixedCon (Sierra)|80-120yr|SC-PB,0.7325,0.16,0.1,2.3685,0.2,0.6,0.6,0.8,0.1,0.9,0,0,0.5,0,20.358843200000003,5.089710800000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_512,MixedCon (Sierra)|80-120yr|SC-PB,0.886325,0.16,0.1,2.3685,0.2,0.66,0.66,0.88,0.1,0.9,0,0,0.5,0,20.325512800000002,5.0813782000000005,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_513,MixedCon (Sierra)|80-120yr|SC-PB,0.732353,0.16,0.1,2.3685,0.2,0.726,0.726,0.968,0.075,0.675,0,0.025,0.725,0,17.4713904,4.3678476,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_521,MixedCon (Sierra)|80-120yr|SC-PB,0.7325,0.16,0.1,2.3685,0.2,0.6,0.6,0.8,0.1,0.9,0,0,0.5,0,20.1366992,5.0341748,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_522,MixedCon (Sierra)|80-120yr|SC-PB,1.648125,0.16,0.1,2.3685,0.25,1,2,3,0.1,0.9,0,0,0.5,0,20.0922736,5.0230684,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_523,MixedCon (Sierra)|80-120yr|SC-PB,0.733233,0.1936,0.11,2.3685,0.25,1.25,2.5,3.75,4,4,4,0.025,0.725,0,11.0378176,2.7594544,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_531,MixedCon (Sierra)|80-120yr|SC-PB,0.7325,0.16,0.1,2.3685,0.2,0.6,0.6,0.8,0.1,0.9,0,0,0.5,0,19.8775392,4.9693848,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_532,MixedCon (Sierra)|80-120yr|SC-PB,2.93,0.16,0.1,2.960625,0.28,1.05,2,3,0.1,0.9,0,0,0.5,0,19.859038400000003,4.964759600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5378_533,MixedCon (Sierra)|80-120yr|SC-PB,0.7325,0.2704,0.13,2.960625,0.28,1.575,3,4.5,4,4,4,0.025,0.725,0,4.6042376,1.1510594,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_111,MixedCon (Sierra)|80-120yr|SC-Pile,0.416953,0.1,0.075,1.16925,0.075,0.3,0.3,0.4,0.09,0.81,0,0,0.45,0,20.357078400000002,5.089269600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_112,MixedCon (Sierra)|80-120yr|SC-Pile,0.740879,0.1,0.075,1.46625,0.15,0.375,0.375,0.5,0.0675,0.6075,0,0.0225,0.6525,0,18.3887184,4.5971796,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_113,MixedCon (Sierra)|80-120yr|SC-Pile,0.740879,0.1,0.075,2.3685,0.15,0.6,0.6,0.8,0.03375,0.30375,0,0.05625,0.95625,0,18.3887184,4.5971796,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_121,MixedCon (Sierra)|80-120yr|SC-Pile,0.046328,0.1,0.025,0.580875,0.0375,0.15,0.15,0.2,0.075,0.675,0,0,0.375,0,20.1314056,5.0328514,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_122,MixedCon (Sierra)|80-120yr|SC-Pile,0.185312,0.1,0.025,1.16925,0.15,0.1875,0.1875,0.25,0.05625,0.50625,0,0.01875,0.54375,0,20.086627200000002,5.021656800000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_123,MixedCon (Sierra)|80-120yr|SC-Pile,0.74125,0.1,0.025,2.3685,0.15,0.198,0.198,0.264,0.028125,0.253125,0,0.046875,0.796875,0,11.0321712,2.7580428,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_131,MixedCon (Sierra)|80-120yr|SC-Pile,0.001853,0.1,0.005,0.115575,0.0075,0.03,0.03,0.04,0.05,0.45,0,0,0.25,0,19.8691576,4.9672894,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_132,MixedCon (Sierra)|80-120yr|SC-Pile,0.185312,0.1,0.005,1.16925,0.15,0.045,0.045,0.06,0.0375,0.3375,0,0.0125,0.3625,0,19.850612800000004,4.962653200000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_133,MixedCon (Sierra)|80-120yr|SC-Pile,0.74125,0.1,0.005,2.3685,0.15,0.198,0.198,0.264,0.01875,0.16875,0,0.03125,0.53125,0,4.5958120000000005,1.1489530000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_211,MixedCon (Sierra)|80-120yr|SC-Pile,1.158203,0.16,0.1,1.776375,0.1125,0.75,1,1,0.1,0.9,0,0,0.5,0,19.050609599999998,4.7626523999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_212,MixedCon (Sierra)|80-120yr|SC-Pile,1.158203,0.16,0.1,1.954013,0.140625,0.5625,0.75,0.75,0.075,0.675,0,0.025,0.725,0,19.050609599999998,4.7626523999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_213,MixedCon (Sierra)|80-120yr|SC-Pile,1.158203,0.16,0.1,2.149414,0.175781,0.28125,0.375,0.375,0.075,0.675,0,0.0625,1.0625,0,19.050609599999998,4.7626523999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_221,MixedCon (Sierra)|80-120yr|SC-Pile,1.667813,0.16,0.1,1.18425,0.075,1,2,1.2,0.1,0.9,0,0,0.5,0,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_222,MixedCon (Sierra)|80-120yr|SC-Pile,1.667813,0.16,0.1,1.480313,0.1125,0.75,1.5,0.9,0.075,0.675,0,0.025,0.725,0,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_223,MixedCon (Sierra)|80-120yr|SC-Pile,1.667813,0.2304,0.12,1.850391,0.16875,0.375,0.75,0.45,0.075,0.675,0,0.0625,1.0625,0,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_231,MixedCon (Sierra)|80-120yr|SC-Pile,2.270078,0.16,0.1,0.592125,0.0375,1.5,3,1.6,0.1,0.9,0,0,0.5,0,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_232,MixedCon (Sierra)|80-120yr|SC-Pile,2.270078,0.16,0.1,0.888188,0.05625,1.125,2.25,1.2,0.075,0.675,0,0.025,0.725,0,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_233,MixedCon (Sierra)|80-120yr|SC-Pile,2.270078,0.3136,0.14,1.332281,0.084375,0.5625,1.125,0.6,0.075,0.675,0,0.0625,1.0625,0,8.5192896,2.1298224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_311,MixedCon (Sierra)|80-120yr|SC-Pile,0.416953,0.1,0.075,1.776375,0.1125,0.45,0.45,0.6,0.09,0.81,0,0,0.45,0,19.050609599999998,4.7626523999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_312,MixedCon (Sierra)|80-120yr|SC-Pile,0.740879,0.1,0.075,2.220469,0.16875,0.45,0.45,0.6,0.0675,0.6075,0,0.0225,0.6525,0,19.050609599999998,4.7626523999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_313,MixedCon (Sierra)|80-120yr|SC-Pile,0.740879,0.1,0.075,2.36924,0.150019,0.59985,0.59985,0.7998,0.03375,0.30375,0,0.05625,0.95625,0,19.050609599999998,4.7626523999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5379_321,MixedCon (Sierra)|80-120yr|SC-Pile,0.185312,0.1,0.05,1.18425,0.075,0.3,0.3,0.4,0.08,0.72,0,0,0.4,0,17.038578400000002,4.259644600000001,User Supplied,User Supplied,User Supplied,User Supplied
